,genome_id,genome_name,taxon_id,amoxicillin_clavulanic_acid,ampicillin,azithromycin,cefoxitin,ceftiofur,chloramphenicol,ciprofloxacin,gentamicin,kanamycin,nalidixic_acid,streptomycin,sulfonamides,tetracycline,trimethoprim_sulphamethoxazole,spectinomycin,trimethoprim,ceftazidime,ceftriaxone,sulfisoxazole,netilmicin,cephalosporins,furazolidone
1635,913070.17,Salmonella enterica subsp. enterica serovar Gaminara strain 158,913070,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1636,913070.18,Salmonella enterica subsp. enterica serovar Gaminara strain 159,913070,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1637,913070.19,Salmonella enterica subsp. enterica serovar Gaminara strain 230,913070,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1638,2172528.3,Salmonella enterica subsp. enterica serovar Giessen strain 225,2172528,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1639,46626.36,Salmonella enterica subsp. enterica serovar Give strain 121,46626,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1640,46626.37,Salmonella enterica subsp. enterica serovar Give strain 174,46626,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1641,46626.39,Salmonella enterica subsp. enterica serovar Give strain 2,46626,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1642,46626.41,Salmonella enterica subsp. enterica serovar Give strain 207,46626,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1643,46626.38,Salmonella enterica subsp. enterica serovar Give strain 38,46626,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1644,46626.40,Salmonella enterica subsp. enterica serovar Give strain 4,46626,resistant,resistant,resistant,resistant,resistant,resistant,resistant,resistant,,resistant,resistant,,susceptible,resistant,,,,resistant,resistant,,,
1645,149385.21,Salmonella enterica subsp. enterica serovar Hadar strain CVM N29317,149385,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1646,149385.22,Salmonella enterica subsp. enterica serovar Hadar strain CVM N29339,149385,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1647,149385.23,Salmonella enterica subsp. enterica serovar Hadar strain CVM N30645,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1648,149385.25,Salmonella enterica subsp. enterica serovar Hadar strain CVM N32788,149385,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,susceptible,susceptible,,,,susceptible,susceptible,,,
1649,149385.26,Salmonella enterica subsp. enterica serovar Hadar strain CVM N37910,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1650,149385.27,Salmonella enterica subsp. enterica serovar Hadar strain CVM N38861,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1651,149385.24,Salmonella enterica subsp. enterica serovar Hadar strain CVM N41909,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,susceptible,susceptible,,,,susceptible,resistant,,,
1652,149385.28,Salmonella enterica subsp. enterica serovar Hadar strain CVM N42468,149385,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1653,149385.6,Salmonella enterica subsp. enterica serovar Hadar strain CVM N43836,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1654,149385.7,Salmonella enterica subsp. enterica serovar Hadar strain CVM N44694,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1655,149385.8,Salmonella enterica subsp. enterica serovar Hadar strain CVM N45411,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1656,149385.9,Salmonella enterica subsp. enterica serovar Hadar strain CVM N45940,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1657,149385.10,Salmonella enterica subsp. enterica serovar Hadar strain CVM N46842,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1658,149385.11,Salmonella enterica subsp. enterica serovar Hadar strain CVM N46854,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1659,149385.12,Salmonella enterica subsp. enterica serovar Hadar strain CVM N46859,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1660,149385.13,Salmonella enterica subsp. enterica serovar Hadar strain CVM N48712,149385,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1661,149385.14,Salmonella enterica subsp. enterica serovar Hadar strain CVM N50436,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1662,149385.15,Salmonella enterica subsp. enterica serovar Hadar strain CVM N51260,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1663,149385.16,Salmonella enterica subsp. enterica serovar Hadar strain CVM N51262,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1664,149385.17,Salmonella enterica subsp. enterica serovar Hadar strain CVM N51263,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1665,149385.19,Salmonella enterica subsp. enterica serovar Hadar strain CVM N51264,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1666,149385.18,Salmonella enterica subsp. enterica serovar Hadar strain CVM N51265,149385,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1667,149385.20,Salmonella enterica subsp. enterica serovar Hadar strain CVM N51279,149385,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1668,179997.18,Salmonella enterica subsp. enterica serovar Havana strain 143,179997,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1669,611.69,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N29307,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1670,611.72,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N29362,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
1671,611.73,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N30671,611,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,resistant,susceptible,,,
1672,611.74,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N30677,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,susceptible,susceptible,,,,susceptible,susceptible,,,
1673,611.75,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N30683,611,resistant,resistant,susceptible,resistant,resistant,resistant,susceptible,resistant,,susceptible,resistant,,resistant,resistant,,,,resistant,resistant,,,
1674,611.131,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N31386,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1675,611.76,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N31844,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,susceptible,susceptible,,,,susceptible,susceptible,,,
1676,611.70,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N32052,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
1677,611.77,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N32754,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
1678,611.78,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N32772,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1679,611.79,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N37907,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1680,611.132,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N37914,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1681,611.80,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N37938,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1682,611.71,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N41746,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
1683,611.133,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N41751,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1684,611.81,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N42239,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1685,611.134,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N42242,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1686,611.83,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N42472,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1687,611.82,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N42482,611,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,resistant,resistant,,,
1688,611.17,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N43452,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1689,611.16,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N43453,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
1690,611.18,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N43473,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1691,611.19,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N43480,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1692,611.20,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N43481,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1693,611.21,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N43828,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1694,611.22,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N44695,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1695,611.23,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N44696,611,susceptible,resistant,susceptible,susceptible,susceptible,resistant,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1696,611.24,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N44701,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1697,611.61,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N44702,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1698,611.25,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N44703,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1699,611.26,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N44706,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1700,611.27,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N44707,611,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,resistant,susceptible,,,
1701,611.28,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N44710,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1702,611.29,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N45392,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1703,611.60,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N45393,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1704,611.30,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N45397,611,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,resistant,susceptible,,,
1705,611.31,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N45401,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
1706,611.32,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N45930,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
1707,611.33,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N45951,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,resistant,,,
1708,611.34,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N45954,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1709,611.36,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N45956,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,resistant,,,
1710,611.35,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N45958,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1711,611.38,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N46811,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,susceptible,susceptible,,,,susceptible,resistant,,,
1712,611.37,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N46812,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1713,611.39,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N46818,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1714,611.40,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N46821,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1715,611.41,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N46853,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1716,611.42,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N47717,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1717,611.43,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N48578,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1718,611.44,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N48699,611,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1719,611.45,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N48704,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1720,611.46,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N50428,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1721,611.47,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N50440,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1722,611.48,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N50449,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1723,611.49,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N50450,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,resistant,,,
1724,611.62,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N51243,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1725,611.50,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N51244,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1726,611.51,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N51246,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1727,611.52,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N51248,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1728,611.63,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N51271,611,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,resistant,,susceptible,resistant,,susceptible,susceptible,,,,resistant,susceptible,,,
1729,611.53,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N51281,611,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,resistant,resistant,,,
1730,611.54,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N51282,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1731,611.55,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N51285,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1732,611.56,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N51286,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1733,611.57,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N51292,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,susceptible,susceptible,,,,susceptible,resistant,,,
1734,611.58,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N51297,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1735,611.59,Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N51984,611,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1736,1079901.3,Salmonella enterica subsp. enterica serovar Hindmarsh strain CVM N30673,1079901,susceptible,resistant,susceptible,susceptible,resistant,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,susceptible,,,,resistant,susceptible,,,
1737,486994.9,Salmonella enterica subsp. enterica serovar Hvittingfoss strain 224,486994,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1738,486994.10,Salmonella enterica subsp. enterica serovar Hvittingfoss strain 254,486994,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1739,1697390.3,"Salmonella enterica subsp. enterica serovar I 4,12:i:- strain CVM N43463",1697390,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1740,1697390.8,"Salmonella enterica subsp. enterica serovar I 4,12:i:- strain CVM N43467",1697390,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1741,1697390.7,"Salmonella enterica subsp. enterica serovar I 4,12:i:- strain CVM N43477",1697390,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1742,1697390.4,"Salmonella enterica subsp. enterica serovar I 4,12:i:- strain CVM N48691",1697390,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1743,1697390.5,"Salmonella enterica subsp. enterica serovar I 4,12:i:- strain CVM N51270",1697390,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1744,1697390.6,"Salmonella enterica subsp. enterica serovar I 4,12:i:- strain CVM N51306",1697390,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1745,1697389.3,"Salmonella enterica subsp. enterica serovar I 4,5,12:i- strain CVM N50420",1697389,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1746,1697389.4,"Salmonella enterica subsp. enterica serovar I 4,5,12:i- strain CVM N50442",1697389,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1747,1697389.5,"Salmonella enterica subsp. enterica serovar I 4,5,12:i- strain CVM N50445",1697389,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1748,1697389.6,"Salmonella enterica subsp. enterica serovar I 4,5,12:i- strain CVM N51240",1697389,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1749,1697389.7,"Salmonella enterica subsp. enterica serovar I 4,5,12:i- strain CVM N51287",1697389,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1750,439853.3,"Salmonella enterica subsp. enterica serovar I 4,[5],12:i:- strain CVM N38855",439853,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
